"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","9","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/DiscoveryStatus"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/DiscoveryStatus""}]",""
"failed","Wed Jan 04 23:12:11 GMT 2023","Wed Jan 04 23:12:11 GMT 2023","8","cray-scsd-test","smoke","","","","test_smoke[{""path"": ""v1/liveness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://cray-scsd/v1/liveness""}]",""
"failed","Wed Jan 04 23:12:22 GMT 2023","Wed Jan 04 23:12:22 GMT 2023","3","cray-hbtd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/health"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hbtd/hmi/v1/health""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-reds-test","smoke","","","","test_smoke[{""path"": ""v1/liveness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/reds/v1/liveness""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","3","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v2/health"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v2/health""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","5","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/RedfishEndpoints"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/RedfishEndpoints""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","6","cray-sls-hmth-test","smoke","","","","test_smoke[{""path"": ""v1/hardware"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/hardware""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","2","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/subscriptions"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v1/subscriptions""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","5","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/sysinfo/powermaps"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/sysinfo/powermaps""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","4","cray-sls-hmth-test","smoke","","","","test_smoke[{""path"": ""v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/readiness""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","2","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v1/readiness""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Subscriptions/SCN"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Subscriptions/SCN""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/partitions"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/partitions""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","6","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/groups"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/groups""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","8","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/partitions/names"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/partitions/names""}]",""
"passed","Wed Jan 04 23:12:24 GMT 2023","Wed Jan 04 23:12:24 GMT 2023","3","cray-firmware-action-hmth-test","smoke","","","","test_smoke[{""path"": ""images"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/fas/v1/images""}]",""
"passed","Wed Jan 04 23:12:24 GMT 2023","Wed Jan 04 23:12:24 GMT 2023","3","cray-firmware-action-hmth-test","smoke","","","","test_smoke[{""path"": ""actions"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/fas/v1/actions""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/nettype"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/nettype""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","11","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/HardwareByFRU/History"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/HardwareByFRU/History""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/groups/labels"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/groups/labels""}]",""
"failed","Wed Jan 04 23:12:22 GMT 2023","Wed Jan 04 23:12:22 GMT 2023","2","cray-hbtd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/params"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hbtd/hmi/v1/params""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/flag"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/flag""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","6","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/locks/status"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/locks/status""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/EthernetInterfaces"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/EthernetInterfaces""}]",""
"failed","Wed Jan 04 23:12:11 GMT 2023","Wed Jan 04 23:12:11 GMT 2023","8","cray-scsd-test","smoke","","","","test_smoke[{""path"": ""v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://cray-scsd/v1/readiness""}]",""
"failed","Wed Jan 04 23:12:22 GMT 2023","Wed Jan 04 23:12:22 GMT 2023","3","cray-hbtd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hbtd/hmi/v1/readiness""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","3","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v2/params"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v2/params""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","4","cray-sls-hmth-test","smoke","","","","test_smoke[{""path"": ""v1/networks"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/networks""}]",""
"passed","Wed Jan 04 23:12:12 GMT 2023","Wed Jan 04 23:12:12 GMT 2023","5","cray-bss-test","smoke","","","","test_smoke[{""path"": ""boot/v1/service/version"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/bss/boot/v1/service/version""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","7","cray-reds-test","smoke","","","","test_smoke[{""path"": ""v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/reds/v1/readiness""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","3","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/liveness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v1/liveness""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/class"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/class""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","7","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/HardwareByFRU"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/HardwareByFRU""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","7","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Defaults/NodeMaps"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Defaults/NodeMaps""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","5","cray-sls-hmth-test","smoke","","","","test_smoke[{""path"": ""v1/health"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/health""}]",""
"failed","Wed Jan 04 23:12:11 GMT 2023","Wed Jan 04 23:12:11 GMT 2023","9","cray-scsd-test","smoke","","","","test_smoke[{""path"": ""v1/version"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://cray-scsd/v1/version""}]",""
"passed","Wed Jan 04 23:12:24 GMT 2023","Wed Jan 04 23:12:24 GMT 2023","3","cray-firmware-action-hmth-test","smoke","","","","test_smoke[{""path"": ""snapshots"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/fas/v1/snapshots""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/state"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/state""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","2","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/params"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v1/params""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/role"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/role""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","6","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/ServiceEndpoints"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/ServiceEndpoints""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","5","cray-sls-hmth-test","smoke","","","","test_smoke[{""path"": ""v1/dumpstate"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/dumpstate""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","6","cray-capmc-hmth-test","smoke","","","","test_smoke[{""path"": ""capmc/v1/get_power_cap"", ""expected_status_code"": 200, ""method"": ""POST"", ""body"": ""{\""nids\"":[1]}"", ""headers"": {}, ""url"": ""http://localhost:8080/apis/capmc/capmc/v1/get_power_cap""}]",""
"failed","Wed Jan 04 23:12:22 GMT 2023","Wed Jan 04 23:12:22 GMT 2023","3","cray-hbtd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/liveness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hbtd/hmi/v1/liveness""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","3","cray-sls-hmth-test","smoke","","","","test_smoke[{""path"": ""v1/liveness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/liveness""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","6","cray-capmc-hmth-test","smoke","","","","test_smoke[{""path"": ""capmc/v1/get_power_cap_capabilities"", ""expected_status_code"": 200, ""method"": ""POST"", ""body"": ""{\""nids\"":[1]}"", ""headers"": {}, ""url"": ""http://localhost:8080/apis/capmc/capmc/v1/get_power_cap_capabilities""}]",""
"passed","Wed Jan 04 23:12:24 GMT 2023","Wed Jan 04 23:12:24 GMT 2023","5","cray-firmware-action-hmth-test","smoke","","","","test_smoke[{""path"": ""service/version"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/fas/v1/service/version""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","5","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/State/Components"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/State/Components""}]",""
"passed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values""}]",""
"passed","Wed Jan 04 23:12:12 GMT 2023","Wed Jan 04 23:12:17 GMT 2023","5020","cray-bss-test","smoke","","","","test_smoke[{""path"": ""boot/v1/dumpstate"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/bss/boot/v1/dumpstate""}]",""
"passed","Wed Jan 04 23:12:17 GMT 2023","Wed Jan 04 23:12:22 GMT 2023","5015","cray-bss-test","smoke","","","","test_smoke[{""path"": ""boot/v1/hosts"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/bss/boot/v1/hosts""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","4","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/health"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v1/health""}]",""
"passed","Wed Jan 04 23:12:23 GMT 2023","Wed Jan 04 23:12:23 GMT 2023","102","cray-capmc-hmth-test","smoke","","","","test_smoke[{""path"": ""capmc/v1/get_xname_status"", ""expected_status_code"": 200, ""method"": ""POST"", ""body"": ""{\""filter\"":\""show_all\""}"", ""headers"": {}, ""url"": ""http://localhost:8080/apis/capmc/capmc/v1/get_xname_status""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","11","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/Hardware"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/Hardware""}]",""
"failed","Wed Jan 04 23:12:09 GMT 2023","Wed Jan 04 23:12:09 GMT 2023","2","cray-hmnfd-test","smoke","","","","test_smoke[{""path"": ""hmi/v2/subscriptions"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hmnfd/hmi/v2/subscriptions""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","6","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/Hardware/History"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/Hardware/History""}]",""
"passed","Wed Jan 04 23:12:10 GMT 2023","Wed Jan 04 23:12:10 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/arch"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/arch""}]",""
