"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/Inventory/RedfishEndpoints"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/Inventory/RedfishEndpoints""}]",""
"passed","Thu Jan 05 16:31:53 GMT 2023","Thu Jan 05 16:31:53 GMT 2023","17","cray-smd-test","functional","","","","Attempt to query the ComponentEndpoints collection with a valid but nonexistent xname",""
"passed","Thu Jan 05 16:31:39 GMT 2023","Thu Jan 05 16:31:39 GMT 2023","2","cray-bss-test","smoke","","","","test_smoke[{""path"": ""boot/v1/service/status"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/bss/boot/v1/service/status""}]",""
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","2","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/subrole"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/subrole""}]",""
"failed","Thu Jan 05 16:31:38 GMT 2023","Thu Jan 05 16:31:38 GMT 2023","7","cray-scsd-test","smoke","","","","test_smoke[{""path"": ""v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://cray-scsd/v1/readiness""}]",""
"passed","Thu Jan 05 16:31:55 GMT 2023","Thu Jan 05 16:31:55 GMT 2023","16","cray-smd-test","functional","","","","Attempt to query the ServiceEndpoints collection for the EventService with an invalid xname",""
"passed","Thu Jan 05 16:31:53 GMT 2023","Thu Jan 05 16:31:53 GMT 2023","19","cray-smd-test","functional","","","","Ensure that we can conduct a query for all Node BMCs in the Component collection",""
"passed","Thu Jan 05 16:31:54 GMT 2023","Thu Jan 05 16:31:54 GMT 2023","239","cray-smd-test","functional","","","","Verify POST, GET, PATCH, and DELETE methods for various /partitions APIs",""
"failed","Thu Jan 05 16:31:56 GMT 2023","Thu Jan 05 16:31:56 GMT 2023","106","cray-sls-test","functional","","","","Verify the dumpstate resource",""
"failed","Thu Jan 05 16:31:49 GMT 2023","Thu Jan 05 16:31:49 GMT 2023","2","cray-hbtd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/liveness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hbtd/hmi/v1/liveness""}]",""
"passed","Thu Jan 05 16:31:57 GMT 2023","Thu Jan 05 16:31:57 GMT 2023","34","cray-sls-test","functional","","","","Verify the hardware resource with a specific xname",""
"passed","Thu Jan 05 16:31:53 GMT 2023","Thu Jan 05 16:31:54 GMT 2023","191","cray-smd-test","functional","","","","Query the Hardware collection",""
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/values/type"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/values/type""}]",""
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","3","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/sysinfo/powermaps"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/sysinfo/powermaps""}]",""
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","2","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/partitions"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/partitions""}]",""
"passed","Thu Jan 05 16:31:54 GMT 2023","Thu Jan 05 16:31:54 GMT 2023","58","cray-smd-test","functional","","","","Query the Hardware collection for Node information",""
"passed","Thu Jan 05 16:31:54 GMT 2023","Thu Jan 05 16:31:54 GMT 2023","94","cray-smd-test","functional","","","","Call the Hardware Inventory Query API with a Node xname",""
"passed","Thu Jan 05 16:31:50 GMT 2023","Thu Jan 05 16:31:50 GMT 2023","3","cray-firmware-action-hmth-test","smoke","","","","test_smoke[{""path"": ""images"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/fas/v1/images""}]",""
"passed","Thu Jan 05 16:31:37 GMT 2023","Thu Jan 05 16:31:37 GMT 2023","2","cray-sls-test","smoke","","","","test_smoke[{""path"": ""v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/readiness""}]",""
"passed","Thu Jan 05 16:31:44 GMT 2023","Thu Jan 05 16:31:49 GMT 2023","5010","cray-bss-test","smoke","","","","test_smoke[{""path"": ""boot/v1/hosts"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/bss/boot/v1/hosts""}]",""
"failed","Thu Jan 05 16:31:49 GMT 2023","Thu Jan 05 16:31:49 GMT 2023","2","cray-hbtd-test","smoke","","","","test_smoke[{""path"": ""hmi/v1/readiness"", ""expected_status_code"": 204, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/hbtd/hmi/v1/readiness""}]",""
"passed","Thu Jan 05 16:31:54 GMT 2023","Thu Jan 05 16:31:55 GMT 2023","50","cray-smd-test","functional","","","","Query the ServiceEndpoints collection for the AccountService",""
"passed","Thu Jan 05 16:31:55 GMT 2023","Thu Jan 05 16:31:55 GMT 2023","46","cray-smd-test","functional","","","","Query the ServiceEndpoints collection for the SessionService",""
"passed","Thu Jan 05 16:31:54 GMT 2023","Thu Jan 05 16:31:54 GMT 2023","50","cray-smd-test","functional","","","","Query the Hardware collection for Node Enclosure information",""
"passed","Thu Jan 05 16:31:53 GMT 2023","Thu Jan 05 16:31:53 GMT 2023","21","cray-smd-test","functional","","","","Ensure that we can conduct a query for all Nodes in the Component collection",""
"passed","Thu Jan 05 16:31:37 GMT 2023","Thu Jan 05 16:31:37 GMT 2023","3","cray-sls-test","smoke","","","","test_smoke[{""path"": ""v1/health"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/sls/v1/health""}]",""
"passed","Thu Jan 05 16:31:35 GMT 2023","Thu Jan 05 16:31:35 GMT 2023","72","cray-capmc-test","smoke","","","","test_smoke[{""path"": ""capmc/v1/get_xname_status"", ""expected_status_code"": 200, ""method"": ""POST"", ""body"": ""{\""filter\"":\""show_all\""}"", ""headers"": {}, ""url"": ""http://localhost:8080/apis/capmc/capmc/v1/get_xname_status""}]",""
"passed","Thu Jan 05 16:31:53 GMT 2023","Thu Jan 05 16:31:53 GMT 2023","16","cray-smd-test","functional","","","","Attempt to query the ComponentEndpoints collection with a nid instead of an xname",""
"passed","Thu Jan 05 16:31:55 GMT 2023","Thu Jan 05 16:31:55 GMT 2023","49","cray-smd-test","functional","","","","Query the ServiceEndpoints collection for the UpdateService",""
"passed","Thu Jan 05 16:31:52 GMT 2023","Thu Jan 05 16:31:52 GMT 2023","46","cray-smd-test","functional","","","","Query the ComponentEndpoints collection and get Node Information",""
"passed","Thu Jan 05 16:31:52 GMT 2023","Thu Jan 05 16:31:52 GMT 2023","157","cray-smd-test","functional","","","","Query the ComponentEndpoints collection",""
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/State/Components"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/State/Components""}]",""
"passed","Thu Jan 05 16:32:22 GMT 2023","Thu Jan 05 16:32:22 GMT 2023","16","cray-firmware-action-hmth-test","1-non-disruptive","","","","Verify the service version resource",""
"passed","Thu Jan 05 16:31:54 GMT 2023","Thu Jan 05 16:31:54 GMT 2023","111","cray-smd-test","functional","","","","Query the HardwareByFRU collection",""
"passed","Thu Jan 05 16:31:36 GMT 2023","Thu Jan 05 16:31:36 GMT 2023","4","cray-smd-test","smoke","","","","test_smoke[{""path"": ""hsm/v2/service/ready"", ""expected_status_code"": 200, ""method"": ""GET"", ""body"": null, ""headers"": {}, ""url"": ""http://localhost:8080/apis/smd/hsm/v2/service/ready""}]",""
